plant_genus_species,collectors,abscission_num,herbarium,date,state,county,notes,barcode,ch_leafremoved,skel,unknown.lesions,stippling,blotch.mine,serpentine.mine,leafminer.oviholes,leaf.galls,leaf.roller,sooty.mould,aphids,spidermites,softscaleinsects,leafremoved.binary,totalwchewing,totalwchewing.binary
vaccinium_corymbosum,NH_Manning,,NEBC,7/13/1895,Massachusetts,Middlesex,,387909,0,0,1,0,0,0,0,0,0,0,0,0,0,,,
vaccinium_corymbosum,EF_Williams,,NEBC,7/9/1897,Massachusetts,Middlesex,,519494,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
vaccinium_corymbosum,D_Potter,10237,GH,5/3/1930,Massachusetts,Middlesex,,519496,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
vaccinium_corymbosum,AH_Moore,2692,GH,5/14/1905,Massachusetts,Middlesex,,519499,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
vaccinium_corymbosum,RA_Ware,,NEBC,5/10/1919,Massachusetts,Suffolk,,387974,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
vaccinium_corymbosum,NT_Ridder,,NEBC,5/27/1922,Massachusetts,Suffolk,,387975,1,0,0,0,0,0,0,0,0,0,0,0,0,,,
vaccinium_corymbosum,P_Gallapher,,NEBC,6/17/1895,Massachusetts,Suffolk,,387911,3,0,2,0,0,0,0,0,0,0,0,0,0,,,
vaccinium_corymbosum,WP_Rich,,NEBC,5/24/1896,Massachusetts,Suffolk,,519502,1,3,0,0,0,0,0,0,0,0,0,0,0,,,
vaccinium_corymbosum,HA_Young,,NEBC,6/11/1882,Massachusetts,Suffolk,,519503,2,0,0,0,0,0,0,0,0,0,0,0,0,,,
vaccinium_corymbosum,FF_Forbes,,NEBC,7/22/1912,Massachusetts,Suffolk,,519505,0,0,2,0,0,0,0,0,0,0,0,0,0,,,
vaccinium_corymbosum,CE_Faxon,,GH,8/23/1885,Massachusetts,Suffolk,,519506,3,1,4,0,0,0,0,0,0,0,0,0,0,,,
vaccinium_corymbosum,"CA_Cheever, DL_Ordway, SNF_Sanford",,NEBC,6/21/1933,Massachusetts,Norfolk,,519510,3,1,2,0,0,0,0,0,0,0,0,0,0,,,
vaccinium_corymbosum,"DL_Ordway, SNF_Sanford",8286,NEBC,5/13/1936,Massachusetts,Norfolk,,519511,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
vaccinium_corymbosum,NT_Ridder,,NEBC,8/11/1919,Massachusetts,Norfolk,,387978,4,1,0,0,0,0,0,0,0,0,0,0,0,,,
vaccinium_corymbosum,JR_Churchill,,NEBC,5/30/1908,Massachusetts,Norfolk,,387980,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
vaccinium_corymbosum,NT_Ridder,,NEBC,5/15/1919,Massachusetts,Norfolk,,1015722,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
vaccinium_corymbosum,EJ_Palmer,20196,AA,6/17/1921,Massachusetts,Norfolk,,519512,5,1,0,0,0,0,0,0,0,0,0,0,0,,,
vaccinium_corymbosum,EJ_Palmer,23437,AA,6/5/1923,Massachusetts,Norfolk,,519513,5,1,0,0,0,0,0,0,0,0,0,0,0,,,
vaccinium_corymbosum,EJ_Palmer,20016,AA,5/30/1921,Massachusetts,Norfolk,,519515,2,0,3,0,0,0,0,0,0,0,0,0,0,,,
vaccinium_corymbosum,RA_Ware,2238,NEBC,5/30/1908,Massachusetts,Norfolk,,519516,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
vaccinium_corymbosum,FF_Forbes,2789,GH,7/15/1902,Massachusetts,Norfolk,,519517,3,0,0,0,0,0,0,0,0,0,0,0,0,,,
vaccinium_corymbosum,FF_Forbes,2788,GH,7/20/1902,Massachusetts,Norfolk,,519518,2,0,1,0,0,0,0,0,0,0,0,0,0,,,
vaccinium_corymbosum,FF_Forbes,2789,GH,7/20/1902,Massachusetts,Norfolk,,519519,4,0,0,0,0,0,0,0,0,0,0,0,0,,,
vaccinium_corymbosum,FF_Forbes,2788,GH,6/15/1902,Massachusetts,Norfolk,,519520,2,0,0,0,0,0,0,0,0,0,0,0,0,,,
vaccinium_corymbosum,GG_Kennedy,,NEBC,5/30/1887,Massachusetts,Norfolk,,519522,1,1,1,0,0,0,0,0,0,0,0,0,0,,,
vaccinium_corymbosum,GG_Kennedy,,GH,5/15/1904,Massachusetts,Norfolk,,519524,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
vaccinium_corymbosum,GG_Kennedy,,GH,5/15/1904,Massachusetts,Norfolk,,519525,1,0,0,0,0,0,0,0,0,0,0,0,0,,,
vaccinium_corymbosum,W_Deane,,NEBC,8/8/1882,Massachusetts,Norfolk,,519527,0,0,1,0,0,0,0,0,0,0,0,0,0,,,
vaccinium_corymbosum,GG_Kennedy,,GH,7/27/1891,Massachusetts,Norfolk,,519528,3,1,1,0,0,0,0,0,0,0,0,0,0,,,
vaccinium_corymbosum,FW_Hunnewell,9157,NEBC,6/8/1924,Massachusetts,Norfolk,,519530,1,0,0,0,0,0,0,0,0,0,0,0,0,,,
vaccinium_corymbosum,EJ_Winslow,,NEBC,6/21/1912,Massachusetts,Norfolk,,519531,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
vaccinium_corymbosum,FW_Hunnewell,14032,NEBC,5/16/1936,Massachusetts,Norfolk,,519532,1,0,0,0,0,0,0,0,0,0,0,0,0,,,
vaccinium_corymbosum,CH_Knowlton,,NEBC,5/11/1949,Massachusetts,Norfolk,,519533,0,0,2,0,0,0,0,0,0,0,0,0,0,,,
vaccinium_corymbosum,GG_Kennedy,,NEBC,5/25/1889,Massachusetts,Norfolk,,1015723,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
vaccinium_corymbosum,NT_Ridder,,NEBC,6/2/1923,Massachusetts,Norfolk,,387977,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
vaccinium_corymbosum,JR_Churchill,,NEBC,5/26/1901,Massachusetts,Norfolk,,519536,1,0,0,0,0,0,0,0,0,0,0,0,0,,,
vaccinium_corymbosum,TO_Fuller,,NEBC,7/10/1883,Massachusetts,Norfolk,,519539,3,0,0,0,0,0,0,0,0,0,0,0,0,,,
vaccinium_corymbosum,TO_Fuller,,NEBC,7/23/1898,Massachusetts,Norfolk,,519540,5,0,1,0,0,0,0,0,0,0,0,0,0,,,
vaccinium_corymbosum,TO_Fuller,,NEBC,5/19/1895,Massachusetts,Norfolk,"not random, only 5 boxes",519541,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
vaccinium_corymbosum,FW_Hunnewell,9130,NEBC,6/8/1924,Massachusetts,Norfolk,,519543,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
vaccinium_corymbosum,FW_Hunnewell,9155,NEBC,6/8/1924,Massachusetts,Norfolk,,519544,2,0,2,0,0,0,0,0,0,0,0,0,0,,,
vaccinium_corymbosum,"CH_Knowlton, FG_Floyd",,NEBC,5/25/1908,Massachusetts,Norfolk,,519545,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
vaccinium_corymbosum,NT_Ridder,,NEBC,8/4/1890,Massachusetts,Norfolk,,519546,3,1,3,0,0,0,0,0,0,0,0,0,0,,,
vaccinium_corymbosum,EF_Williams,,GH,9/10/1899,Massachusetts,Norfolk,,519547,4,3,1,0,0,0,0,0,0,0,0,0,0,,,
vaccinium_corymbosum,JR_Churchill,,NEBC,7/20/1899,Massachusetts,Norfolk,"not random, only 5 boxes",519549,1,1,0,0,0,0,0,0,0,0,0,0,0,,,
vaccinium_corymbosum,E_Bartow,,NEBC,5/28/1885,Massachusetts,Norfolk,,519550,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
vaccinium_corymbosum,FW_Hunnewell,,NEBC,5/11/1911,Massachusetts,Norfolk,,519551,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
vaccinium_corymbosum,ML_Fernald,,GH,6/3/1891,Massachusetts,Norfolk,,519555,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
vaccinium_corymbosum,G_Gilbert,,GH,5/14/1994,Massachusetts,Norfolk,,519556,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
vaccinium_corymbosum,"ML_Fernald, FW_Hunnewell, B_Long",10781,NEBC,8/30/1913,Massachusetts,Plymouth,,519557,1,2,0,0,0,0,0,0,0,0,0,0,0,,,
vaccinium_corymbosum,"ML_Fernald, FW_Hunnewell, B_Long",10780,NEBC,8/30/1913,Massachusetts,Plymouth,,519558,3,1,4,0,0,0,0,0,0,0,0,0,0,,,
vaccinium_corymbosum,"ML_Fernald, FW_Hunnewell, B_Long",10179,NEBC,8/30/1913,Massachusetts,Plymouth,,519559,1,1,3,0,0,0,0,0,0,0,0,0,0,,,
vaccinium_corymbosum,"ML_Fernald, FW_Hunnewell, B_Long",10183,NEBC,8/30/1913,Massachusetts,Plymouth,,519560,4,1,5,0,0,0,0,0,0,0,0,0,0,,,
vaccinium_corymbosum,FF_Forbes,2789,GH,5/18/1902,Massachusetts,Plymouth,,519562,2,0,0,0,0,0,0,0,0,0,0,0,0,,,
vaccinium_corymbosum,FF_Forbes,2789,GH,7/13/1902,Massachusetts,Plymouth,,519563,3,1,0,0,0,0,0,0,0,0,0,0,0,,,
vaccinium_corymbosum,CH_Knowlton,,NEBC,5/30/1909,Massachusetts,Plymouth,,519564,1,0,0,0,0,0,0,0,0,0,0,0,0,,,
vaccinium_corymbosum,CH_Knowlton,,NEBC,6/27/1915,Massachusetts,Plymouth,,519565,1,3,0,0,0,0,0,0,0,0,0,0,0,,,
vaccinium_corymbosum,"ML_Fernald, B_Long",,NEBC,8/26/1913,Massachusetts,Plymouth,,519566,2,1,2,0,0,0,0,0,0,0,0,0,0,,,
vaccinium_corymbosum,"ML_Fernald, B_Long",,NEBC,8/26/1913,Massachusetts,Plymouth,,519567,1,1,2,0,0,0,0,0,0,0,0,0,0,,,
vaccinium_corymbosum,SNF_Sanford,587,NEBC,5/30/1914,Massachusetts,Plymouth,,519568,0,0,1,0,0,0,0,0,0,0,0,0,0,,,
vaccinium_corymbosum,"ML_Fernald, B_Long",10178,NEBC,8/26/1913,Massachusetts,Plymouth,,519569,3,1,0,0,0,0,0,0,0,0,0,0,0,,,
vaccinium_corymbosum,"ML_Fernald, B_Long",10177,NEBC,8/26/1913,Massachusetts,Plymouth,,519570,3,0,5,0,0,0,0,0,0,0,0,0,0,,,
vaccinium_corymbosum,CH_Knowlton,,NEBC,7/4/1914,Massachusetts,Plymouth,,519571,4,2,0,0,0,0,0,0,0,0,0,0,0,,,
vaccinium_corymbosum,J_Alexander,80-4,AA,7/27/1980,Massachusetts,Plymouth,,519572,0,2,1,0,0,0,0,0,0,0,0,0,0,,,
vaccinium_corymbosum,CH_Morss,,NEBC,5/30/1885,Massachusetts,Plymouth,"not random, only 5 boxes",519573,0,1,0,0,0,0,0,0,0,0,0,0,0,,,
vaccinium_corymbosum,CH_Knowlton,,NEBC,6/26/1941,Massachusetts,Plymouth,,519574,1,0,0,0,0,0,0,0,0,0,0,0,0,,,
vaccinium_corymbosum,CH_Knowlton,,NEBC,6/26/1941,Massachusetts,Plymouth,,519575,1,1,1,0,0,0,0,0,0,0,0,0,0,,,
vaccinium_corymbosum,"ML_Fernald, FW_Hunnewell, B_Long",10189,GH,9/6/1913,Massachusetts,Plymouth,,519576,3,0,0,0,0,0,0,0,0,0,0,0,0,,,
vaccinium_corymbosum,"ML_Fernald, FW_Hunnewell, B_Long",10188,GH,9/6/1913,Massachusetts,Plymouth,,519577,4,0,3,0,0,0,0,0,0,0,0,0,0,,,
vaccinium_corymbosum,"ML_Fernald, FW_Hunnewell, B_Long",10188,NEBC,9/6/1913,Massachusetts,Plymouth,,519578,3,0,1,0,0,0,0,0,0,0,0,0,0,,,
vaccinium_corymbosum,"ML_Fernald, FW_Hunnewell, B_Long",10187,NEBC,9/6/1913,Massachusetts,Plymouth,,519579,1,0,4,0,0,0,0,0,0,0,0,0,0,,,
vaccinium_corymbosum,"ML_Fernald, SS_Clark",17279,NEBC,9/7/1918,Massachusetts,Plymouth,,519580,1,0,1,0,0,0,0,0,0,0,0,0,0,,,
vaccinium_corymbosum,"ML_Fernald, FW_Hunnewell",15364,NEBC,6/9/1916,Massachusetts,Plymouth,,519582,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
vaccinium_corymbosum,"ML_Fernald, FW_Hunnewell, B_Long",10189,NEBC,9/6/1913,Massachusetts,Plymouth,,519581,1,0,2,0,0,0,0,0,0,0,0,0,0,,,
vaccinium_corymbosum,"ML_Fernald, FW_Hunnewell, B_Long",10171,NEBC,10/2/1913,Massachusetts,Plymouth,,519582,2,1,1,0,0,0,0,0,0,0,0,0,0,,,
vaccinium_corymbosum,?_Schweinfurth,,OA,5/19/1916,Massachusetts,Bristol,,519586,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
vaccinium_corymbosum,?_Eaton,,OA,5/14/1903,Massachusetts,Bristol,,519588,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
vaccinium_corymbosum,C_Blombery,,OA,5/14/1902,Massachusetts,Bristol,,519590,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
vaccinium_corymbosum,"CA_Cheever, CH_Knowlton",,NEBC,7/9/1923,Massachusetts,Bristol,,519591,3,1,1,0,0,0,0,0,0,0,0,0,0,,,
vaccinium_corymbosum,SNF_Sanford,,NEBC,5/23/1914,Massachusetts,Bristol,,519592,0,1,0,0,0,0,0,0,0,0,0,0,0,,,
vaccinium_corymbosum,FW_Hunnewell,13156,NEBC,6/6/1934,Massachusetts,Bristol,,519593,0,1,0,0,0,0,0,0,0,0,0,0,0,,,
vaccinium_corymbosum,CF_Batchelder,209,NEBC,9/7/1884,Massachusetts,Plymouth,,519597,4,1,1,0,0,0,0,0,0,0,0,0,0,,,
vaccinium_corymbosum,FW_Hunnewell,13232,NEBC,7/16/1934,Massachusetts,Bristol,,519598,1,2,1,0,0,0,0,0,0,0,0,0,0,,,
vaccinium_corymbosum,FF_Forbes,,NEBC,5/23/1914,Massachusetts,Bristol,,519599,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
vaccinium_corymbosum,SNF_Sanford,368,NEBC,5/24/1912,Massachusetts,Bristol,,519600,0,0,3,0,0,0,0,0,0,0,0,0,0,,,
vaccinium_corymbosum,FF_Forbes,,NEBC,5/23/1914,Massachusetts,Bristol,,519601,2,2,0,0,0,0,0,0,0,0,0,0,0,,,
vaccinium_corymbosum,SNF_Sanford,367,NEBC,5/24/1912,Massachusetts,Bristol,,519602,0,0,1,0,0,0,0,0,0,0,0,0,0,,,
vaccinium_corymbosum,"ML_Fernald, B_Long",18959,GH,7/24/1919,Massachusetts,Barnstable,,519604,3,0,5,0,0,0,0,0,0,0,0,0,0,,,
vaccinium_corymbosum,"ML_Fernald, B_Long",18959,AA,7/24/1919,Massachusetts,Barnstable,,519605,2,0,4,0,0,0,0,0,0,0,0,0,0,,,
vaccinium_corymbosum,"ML_Fernald, B_Long",18961,NEBC,7/24/1919,Massachusetts,Barnstable,,519606,3,0,1,0,0,0,0,0,0,0,0,0,0,,,
vaccinium_corymbosum,"ML_Fernald, B_Long",18963,AA,7/24/1919,Massachusetts,Barnstable,,519607,2,1,1,0,0,0,0,0,0,0,0,0,0,,,
vaccinium_corymbosum,"ML_Fernald, B_Long",18962,AA,7/24/1919,Massachusetts,Barnstable,,519608,1,1,0,0,0,0,0,0,0,0,0,0,0,,,
vaccinium_corymbosum,"RW_Woodward, ML_Fernald",15362,NEBC,6/10/1916,Massachusetts,Barnstable,,519609,0,1,0,0,0,0,0,0,0,0,0,0,0,,,
vaccinium_corymbosum,"RW_Woodward, ML_Fernald",15370,NEBC,6/10/1916,Massachusetts,Barnstable,,519610,2,5,0,0,0,0,0,0,0,0,0,0,0,,,
vaccinium_corymbosum,"RW_Woodward, ML_Fernald",15371,NEBC,6/10/1916,Massachusetts,Barnstable,,519611,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
vaccinium_corymbosum,"ML_Fernald, B_Long",18959,NEBC,7/24/1919,Massachusetts,Barnstable,,519612,0,0,2,0,0,0,0,0,0,0,0,0,0,,,
vaccinium_corymbosum,"ML_Fernald, B_Long",18962,NEBC,7/24/1919,Massachusetts,Barnstable,,519613,2,1,0,0,0,0,0,0,0,0,0,0,0,,,
vaccinium_corymbosum,"ML_Fernald, B_Long",18963,NEBC,7/24/1919,Massachusetts,Barnstable,,519614,0,0,1,0,0,0,0,0,0,0,0,0,0,,,
vaccinium_corymbosum,"HW_Child, CH_Knowlton, FW_Bird, RC_Bean",16270,NEBC,6/10/1916,Massachusetts,Barnstable,,519615,1,0,1,0,0,0,0,0,0,0,0,0,0,,,
vaccinium_corymbosum,"ML_Fernald, B_Long",18946,GH,8/21/1919,Massachusetts,Barnstable,,519616,2,1,3,0,0,0,0,0,0,0,0,0,0,,,
vaccinium_corymbosum,"HW_Child, CH_Knowlton, FW_Bird, RC_Bean",16397,NEBC,6/10/1916,Massachusetts,Barnstable,,519617,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
vaccinium_corymbosum,FS_Collins,2716,NEBC,8/4/1914,Massachusetts,Barnstable,,519618,4,0,1,0,0,0,0,0,0,0,0,0,0,,,
vaccinium_corymbosum,FS_Collins,2715,NEBC,8/4/1914,Massachusetts,Barnstable,,519619,3,2,0,0,0,0,0,0,0,0,0,0,0,,,
vaccinium_corymbosum,Fs_Collins,3320,NEBC,5/28/1915,Massachusetts,Barnstable,,519620,0,0,1,0,0,0,0,0,0,0,0,0,0,,,
vaccinium_corymbosum,"ML_Fernald, B_Long",18966,GH,7/20/1919,Massachusetts,Barnstable,,519621,2,0,2,0,0,0,0,0,0,0,0,0,0,,,
vaccinium_corymbosum,"ML_Fernald, B_Long",18967,AA,7/17/1919,Massachusetts,Barnstable,,519622,4,1,0,0,0,0,0,0,0,0,0,0,0,,,
vaccinium_corymbosum,FS_Collins,2039,NEBC,5/18/1914,Massachusetts,Barnstable,,519623,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
vaccinium_corymbosum,"ML_Fernald, B_Long",18966,NEBC,7/20/1919,Massachusetts,Barnstable,,519624,3,1,2,0,0,0,0,0,0,0,0,0,0,,,
vaccinium_corymbosum,"ML_Fernald, B_Long",18967,NEBC,7/17/1919,Massachusetts,Barnstable,,519625,2,0,0,0,0,0,0,0,0,0,0,0,0,,,
vaccinium_corymbosum,"ML_Fernald, B_Long",18965,NEBC,7/20/1919,Massachusetts,Barnstable,,519626,0,2,0,0,0,0,0,0,0,0,0,0,0,,,
vaccinium_corymbosum,"ML_Fernald, B_Long",10186,NEBC,9/9/1913,Massachusetts,Barnstable,,519627,4,4,5,0,0,0,0,0,0,0,0,0,0,,,
vaccinium_corymbosum,EF_Williams,,NEBC,7/6/1911,Massachusetts,Barnstable,,519628,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
vaccinium_corymbosum,EF_Williams,,GH,7/6/1911,Massachusetts,Barnstable,,519629,0,1,0,0,0,0,0,0,0,0,0,0,0,,,
vaccinium_corymbosum,"ML_Fernald, B_Long",18953,AA,7/29/1919,Massachusetts,Barnstable,,519630,0,1,0,0,0,0,0,0,0,0,0,0,0,,,
vaccinium_corymbosum,"ML_Fernald, B_Long",18953,GH,7/29/1919,Massachusetts,Barnstable,,519631,2,1,0,0,0,0,0,0,0,0,0,0,0,,,
vaccinium_corymbosum,"ML_Fernald, B_Long",17280,AA,8/16/1918,Massachusetts,Barnstable,,519632,2,1,0,0,0,0,0,0,0,0,0,0,0,,,
vaccinium_corymbosum,"ML_Fernald, B_Long",18952,AA,7/18/1919,Massachusetts,Barnstable,,519633,5,0,0,0,0,0,0,0,0,0,0,0,0,,,
vaccinium_corymbosum,"ML_Fernald, B_Long",18954,AA,7/29/1919,Massachusetts,Barnstable,,519634,5,0,0,0,0,0,0,0,0,0,0,0,0,,,
vaccinium_corymbosum,"ML_Fernald, B_Long",18954,NEBC,7/19/1919,Massachusetts,Barnstable,,519635,1,1,1,0,0,0,0,0,0,0,0,0,0,,,
vaccinium_corymbosum,CA_Weatherby,,NEBC,8/3/1913,Massachusetts,Barnstable,,519636,3,0,4,0,0,0,0,0,0,0,0,0,0,,,
vaccinium_corymbosum,"ML_Fernald, B_Long",17280,NEBC,8/16/1918,Massachusetts,Barnstable,,519637,3,1,0,0,0,0,0,0,0,0,0,0,0,,,
vaccinium_corymbosum,"ML_Fernald, B_Long",18952,NEBC,7/18/1919,Massachusetts,Barnstable,,519638,4,0,0,0,0,0,0,0,0,0,0,0,0,,,
vaccinium_corymbosum,FS_Collins,2456,NEBC,6/23/1914,Massachusetts,Barnstable,,519639,1,0,2,0,0,0,0,0,0,0,0,0,0,,,
vaccinium_corymbosum,ML_Fernald,18964,NEBC,7/9/1919,Massachusetts,Barnstable,,519640,2,0,0,0,0,0,0,0,0,0,0,0,0,,,
vaccinium_corymbosum,CA_Weatherby,,NEBC,8/3/1913,Massachusetts,Barnstable,,519641,1,1,2,0,0,0,0,0,0,0,0,0,0,,,
vaccinium_corymbosum,"ML_Fernald, B_Long",18955,NEBC,7/29/1919,Massachusetts,Barnstable,,519642,2,3,1,0,0,0,0,0,0,0,0,0,0,,,
vaccinium_corymbosum,"ML_Fernald, B_Long",18953,NEBC,7/29/1919,Massachusetts,Barnstable,,519643,2,0,0,0,0,0,0,0,0,0,0,0,0,,,
vaccinium_corymbosum,EJ_Palmer,44808,AA,7/2/1939,Massachusetts,Barnstable,,519644,2,0,0,0,0,0,0,0,0,0,0,0,0,,,
vaccinium_corymbosum,"ML_Fernald, B_Long",18951,AA,7/27/1919,Massachusetts,Barnstable,,519645,4,0,1,0,0,0,0,0,0,0,0,0,0,,,
vaccinium_corymbosum,"ML_Fernald, B_Long",18958,--,8/3/1919,Massachusetts,Barnstable,,519646,1,0,3,0,0,0,0,0,0,0,0,0,0,,,
vaccinium_corymbosum,"ML_Fernald, B_Long",18949,AA,7/27/1919,Massachusetts,Barnstable,,519647,4,0,2,0,0,0,0,0,0,0,0,0,0,,,
vaccinium_corymbosum,"ML_Fernald, B_Long",18950,NEBC,7/27/1919,Massachusetts,Barnstable,,519648,4,1,1,0,0,0,0,0,0,0,0,0,0,,,
vaccinium_corymbosum,"ML_Fernald, B_Long",18958,NEBC,8/3/1919,Massachusetts,Barnstable,,519649,2,1,1,0,0,0,0,0,0,0,0,0,0,,,
vaccinium_corymbosum,"ML_Fernald, B_Long",18957,NEBC,8/2/1919,Massachusetts,Barnstable,,519650,4,2,1,0,0,0,0,0,0,0,0,0,0,,,
vaccinium_corymbosum,"ML_Fernald, B_Long",18949,NEBC,7/27/1919,Massachusetts,Barnstable,,519651,4,1,0,0,0,0,0,0,0,0,0,0,0,,,
vaccinium_corymbosum,"ML_Fernald, B_Long",18960,NEBC,8/3/1919,Massachusetts,Barnstable,,519652,1,2,0,0,0,0,0,0,0,0,0,0,0,,,
vaccinium_corymbosum,"ML_Fernald, B_Long",18951,NEBC,7/27/1919,Massachusetts,Barnstable,,519653,4,0,0,0,0,0,0,0,0,0,0,0,0,,,
vaccinium_corymbosum,FS_Collins,1629,NEBC,9/13/1912,Massachusetts,Barnstable,,519654,2,0,0,0,0,0,0,0,0,0,0,0,0,,,
vaccinium_corymbosum,FS_Collins,1386,NEBC,6/16/1912,Massachusetts,Barnstable,,519655,3,0,2,0,0,0,0,0,0,0,0,0,0,,,
